customer_id,frequency_count,monetary_total,avg_order_value,weekend_ratio,lunch_ratio,snacks_ratio,dinner_ratio,last_date,recency_days,avg_customer_age,dominant_gender,cluster_kmeans,cluster_dbscan,cluster_gmm,cluster_hierarchical,selected_model,cluster_label,frequency_count_feat,monetary_total_feat,avg_order_value_feat,weekend_ratio_feat,lunch_ratio_feat,snacks_ratio_feat,dinner_ratio_feat,last_date_feat,recency_days_feat,avg_customer_age_feat,dominant_gender_feat,anomaly_flag,anomaly_score
CUST1223,1,110,110.0,0.0,0.0,0.0,0.0,2024-04-09 13:23:00,81,30.0,M,2,3,3,0,KMeans,2,1,110,110.0,0.0,0.0,0.0,0.0,2024-04-09 13:23:00,81,30.0,M,0,0.14136059116737903
CUST1224,1,131,131.0,0.0,1.0,0.0,0.0,2024-01-23 10:27:00,158,21.0,M,2,0,2,0,KMeans,2,1,131,131.0,0.0,1.0,0.0,0.0,2024-01-23 10:27:00,158,21.0,M,0,0.13300643237030418
CUST1225,1,84,84.0,0.0,1.0,0.0,0.0,2024-01-04 12:26:00,177,45.0,F,2,0,2,0,KMeans,2,1,84,84.0,0.0,1.0,0.0,0.0,2024-01-04 12:26:00,177,45.0,F,0,0.0856226007726707
CUST1226,1,147,147.0,0.0,1.0,0.0,0.0,2024-06-24 14:10:00,5,36.0,M,2,0,2,0,KMeans,2,1,147,147.0,0.0,1.0,0.0,0.0,2024-06-24 14:10:00,5,36.0,M,0,0.1261792842069745
CUST1227,1,58,58.0,0.0,1.0,0.0,0.0,2024-05-03 20:04:00,56,31.0,F,2,0,2,0,KMeans,2,1,58,58.0,0.0,1.0,0.0,0.0,2024-05-03 20:04:00,56,31.0,F,0,0.14077300382314478
CUST1228,1,124,124.0,1.0,0.0,0.0,1.0,2024-02-04 12:00:00,146,32.0,M,1,-1,1,1,KMeans,1,1,124,124.0,1.0,0.0,0.0,1.0,2024-02-04 12:00:00,146,32.0,M,0,0.044838476787365855
CUST1229,1,32,32.0,0.0,1.0,0.0,0.0,2024-06-03 19:12:00,25,27.0,F,2,0,2,0,KMeans,2,1,32,32.0,0.0,1.0,0.0,0.0,2024-06-03 19:12:00,25,27.0,F,0,0.1043349644832372
CUST1230,1,152,152.0,0.0,1.0,0.0,0.0,2024-05-27 20:15:00,32,41.0,F,2,0,2,0,KMeans,2,1,152,152.0,0.0,1.0,0.0,0.0,2024-05-27 20:15:00,32,41.0,F,0,0.13675599381528886
CUST1231,1,113,113.0,1.0,1.0,0.0,0.0,2024-04-28 19:13:00,61,39.0,M,2,5,2,4,KMeans,2,1,113,113.0,1.0,1.0,0.0,0.0,2024-04-28 19:13:00,61,39.0,M,0,0.09439896336553566
CUST1232,1,147,147.0,0.0,1.0,0.0,0.0,2024-06-17 10:45:00,12,25.0,F,2,0,2,0,KMeans,2,1,147,147.0,0.0,1.0,0.0,0.0,2024-06-17 10:45:00,12,25.0,F,0,0.1353164683011221
CUST1233,1,130,130.0,1.0,0.0,0.0,1.0,2024-05-19 08:50:00,41,35.0,F,1,6,1,1,KMeans,1,1,130,130.0,1.0,0.0,0.0,1.0,2024-05-19 08:50:00,41,35.0,F,0,0.0646145341135903
CUST1234,1,85,85.0,0.0,0.0,0.0,0.0,2024-03-25 20:27:00,95,36.0,F,2,3,3,0,KMeans,2,1,85,85.0,0.0,0.0,0.0,0.0,2024-03-25 20:27:00,95,36.0,F,0,0.1335410770521343
CUST1235,1,240,240.0,0.0,0.0,1.0,0.0,2024-04-10 15:49:00,80,32.0,F,4,-1,0,2,KMeans,4,1,240,240.0,0.0,0.0,1.0,0.0,2024-04-10 15:49:00,80,32.0,F,0,0.08499113636838063
CUST1236,1,51,51.0,1.0,1.0,0.0,0.0,2024-03-30 12:21:00,91,21.0,M,2,-1,2,4,KMeans,2,1,51,51.0,1.0,1.0,0.0,0.0,2024-03-30 12:21:00,91,21.0,M,0,0.06955232317072735
CUST1237,1,30,30.0,0.0,0.0,0.0,0.0,2024-06-27 15:20:00,2,21.0,F,2,-1,3,0,KMeans,2,1,30,30.0,0.0,0.0,0.0,0.0,2024-06-27 15:20:00,2,21.0,F,0,0.05153151519954602
CUST1238,1,211,211.0,1.0,0.0,0.0,1.0,2024-06-22 20:10:00,6,38.0,M,1,-1,1,1,KMeans,1,1,211,211.0,1.0,0.0,0.0,1.0,2024-06-22 20:10:00,6,38.0,M,0,0.009062239665282634
CUST1239,1,45,45.0,0.0,0.0,1.0,0.0,2024-06-10 10:11:00,19,25.0,F,0,2,0,3,KMeans,0,1,45,45.0,0.0,0.0,1.0,0.0,2024-06-10 10:11:00,19,25.0,F,0,0.07046010032154304
CUST1240,1,84,84.0,0.0,1.0,0.0,0.0,2024-04-09 08:45:00,81,36.0,F,2,0,2,0,KMeans,2,1,84,84.0,0.0,1.0,0.0,0.0,2024-04-09 08:45:00,81,36.0,F,0,0.15964793048868942
CUST1241,1,157,157.0,1.0,0.0,1.0,0.0,2024-04-27 09:16:00,63,28.0,M,4,-1,4,3,KMeans,4,1,157,157.0,1.0,0.0,1.0,0.0,2024-04-27 09:16:00,63,28.0,M,0,0.06778215903735485
CUST1242,1,194,194.0,1.0,0.0,0.0,1.0,2024-04-27 17:11:00,63,29.0,F,1,-1,1,1,KMeans,1,1,194,194.0,1.0,0.0,0.0,1.0,2024-04-27 17:11:00,63,29.0,F,0,0.05174977487360444
CUST1243,1,185,185.0,0.0,0.0,1.0,0.0,2024-05-10 14:26:00,50,40.0,M,4,2,0,3,KMeans,4,1,185,185.0,0.0,0.0,1.0,0.0,2024-05-10 14:26:00,50,40.0,M,0,0.09652613318301484
CUST1244,1,204,204.0,1.0,1.0,0.0,0.0,2024-05-05 12:08:00,55,35.0,M,3,4,2,4,KMeans,3,1,204,204.0,1.0,1.0,0.0,0.0,2024-05-05 12:08:00,55,35.0,M,0,0.09445005396603046
CUST1245,1,152,152.0,0.0,1.0,0.0,0.0,2024-05-23 16:41:00,37,44.0,F,2,0,2,0,KMeans,2,1,152,152.0,0.0,1.0,0.0,0.0,2024-05-23 16:41:00,37,44.0,F,0,0.11423355782532041
CUST1246,1,105,105.0,0.0,1.0,0.0,0.0,2024-03-11 11:34:00,110,27.0,M,2,0,2,0,KMeans,2,1,105,105.0,0.0,1.0,0.0,0.0,2024-03-11 11:34:00,110,27.0,M,0,0.1623040068021228
CUST1247,1,90,90.0,0.0,0.0,0.0,1.0,2024-04-22 16:13:00,68,35.0,M,1,1,1,1,KMeans,1,1,90,90.0,0.0,0.0,0.0,1.0,2024-04-22 16:13:00,68,35.0,M,0,0.11820640884684275
CUST1248,1,97,97.0,1.0,0.0,0.0,1.0,2024-03-30 09:28:00,91,32.0,F,1,-1,1,1,KMeans,1,1,97,97.0,1.0,0.0,0.0,1.0,2024-03-30 09:28:00,91,32.0,F,0,0.06917821387053358
CUST1249,1,25,25.0,0.0,0.0,0.0,1.0,2024-02-12 17:08:00,138,45.0,F,1,1,1,1,KMeans,1,1,25,25.0,0.0,0.0,0.0,1.0,2024-02-12 17:08:00,138,45.0,F,0,0.02731016304280265
CUST1250,1,85,85.0,1.0,1.0,0.0,0.0,2024-03-23 19:18:00,97,37.0,M,2,5,2,4,KMeans,2,1,85,85.0,1.0,1.0,0.0,0.0,2024-03-23 19:18:00,97,37.0,M,0,0.10071156456888014
CUST1251,1,22,22.0,1.0,0.0,0.0,1.0,2024-06-16 10:44:00,13,19.0,F,1,-1,1,1,KMeans,1,1,22,22.0,1.0,0.0,0.0,1.0,2024-06-16 10:44:00,13,19.0,F,1,-0.019669853741596466
CUST1252,1,113,113.0,1.0,0.0,1.0,0.0,2024-05-05 10:36:00,55,42.0,F,0,-1,4,3,KMeans,0,1,113,113.0,1.0,0.0,1.0,0.0,2024-05-05 10:36:00,55,42.0,F,0,0.04769947056919477
CUST1253,1,65,65.0,0.0,0.0,0.0,1.0,2024-06-26 13:29:00,3,34.0,F,1,1,1,1,KMeans,1,1,65,65.0,0.0,0.0,0.0,1.0,2024-06-26 13:29:00,3,34.0,F,0,0.06857118522868821
CUST1254,1,55,55.0,0.0,0.0,0.0,1.0,2024-05-16 14:13:00,44,45.0,M,1,1,1,1,KMeans,1,1,55,55.0,0.0,0.0,0.0,1.0,2024-05-16 14:13:00,44,45.0,M,0,0.05890211562398928
CUST1255,1,100,100.0,0.0,1.0,0.0,0.0,2024-05-24 15:50:00,36,28.0,M,2,0,2,0,KMeans,2,1,100,100.0,0.0,1.0,0.0,0.0,2024-05-24 15:50:00,36,28.0,M,0,0.15152483160353397
CUST1256,1,110,110.0,0.0,0.0,0.0,1.0,2024-01-01 14:12:00,180,32.0,F,1,1,1,1,KMeans,1,1,110,110.0,0.0,0.0,0.0,1.0,2024-01-01 14:12:00,180,32.0,F,0,0.0806230253839707
CUST1257,1,100,100.0,0.0,0.0,1.0,0.0,2024-03-05 09:23:00,116,20.0,F,0,2,0,3,KMeans,0,1,100,100.0,0.0,0.0,1.0,0.0,2024-03-05 09:23:00,116,20.0,F,0,0.10344029027670298
CUST1258,1,23,23.0,1.0,1.0,0.0,0.0,2024-06-29 09:00:00,0,38.0,M,2,-1,2,4,KMeans,2,1,23,23.0,1.0,1.0,0.0,0.0,2024-06-29 09:00:00,0,38.0,M,0,0.0167619685546031
CUST1259,1,79,79.0,0.0,1.0,0.0,0.0,2024-06-27 13:52:00,2,18.0,M,2,0,2,0,KMeans,2,1,79,79.0,0.0,1.0,0.0,0.0,2024-06-27 13:52:00,2,18.0,M,0,0.0777195734597963
CUST1260,1,21,21.0,0.0,1.0,0.0,0.0,2024-04-04 12:08:00,86,21.0,F,2,0,2,0,KMeans,2,1,21,21.0,0.0,1.0,0.0,0.0,2024-04-04 12:08:00,86,21.0,F,0,0.09226073180501915
CUST1261,1,136,136.0,0.0,1.0,0.0,0.0,2024-04-22 13:46:00,68,37.0,M,2,0,2,0,KMeans,2,1,136,136.0,0.0,1.0,0.0,0.0,2024-04-22 13:46:00,68,37.0,M,0,0.16088263562278576
CUST1262,1,92,92.0,1.0,0.0,0.0,1.0,2024-03-30 14:20:00,91,36.0,F,1,6,1,1,KMeans,1,1,92,92.0,1.0,0.0,0.0,1.0,2024-03-30 14:20:00,91,36.0,F,0,0.06449971024652312
CUST1263,1,115,115.0,0.0,0.0,0.0,1.0,2024-06-25 08:54:00,4,35.0,F,1,1,1,1,KMeans,1,1,115,115.0,0.0,0.0,0.0,1.0,2024-06-25 08:54:00,4,35.0,F,0,0.08766417597830856
CUST1264,1,164,164.0,1.0,1.0,0.0,0.0,2024-03-02 15:24:00,119,27.0,M,3,-1,2,4,KMeans,3,1,164,164.0,1.0,1.0,0.0,0.0,2024-03-02 15:24:00,119,27.0,M,0,0.10122038792620419
CUST1265,1,173,173.0,0.0,1.0,0.0,0.0,2024-04-09 17:26:00,81,28.0,M,2,0,2,0,KMeans,2,1,173,173.0,0.0,1.0,0.0,0.0,2024-04-09 17:26:00,81,28.0,M,0,0.15534880754672825
CUST1266,1,65,65.0,0.0,0.0,1.0,0.0,2024-05-09 12:40:00,51,19.0,F,0,2,0,3,KMeans,0,1,65,65.0,0.0,0.0,1.0,0.0,2024-05-09 12:40:00,51,19.0,F,0,0.07661684903504129
CUST1267,1,40,40.0,0.0,0.0,0.0,1.0,2024-03-20 09:32:00,101,26.0,M,1,1,1,1,KMeans,1,1,40,40.0,0.0,0.0,0.0,1.0,2024-03-20 09:32:00,101,26.0,M,0,0.08799646850310738
CUST1268,1,76,76.0,1.0,0.0,0.0,0.0,2024-03-02 08:15:00,119,27.0,F,2,-1,3,0,KMeans,2,1,76,76.0,1.0,0.0,0.0,0.0,2024-03-02 08:15:00,119,27.0,F,0,0.06920206994119671
CUST1269,1,89,89.0,0.0,1.0,0.0,0.0,2024-02-05 19:00:00,144,21.0,M,2,0,2,0,KMeans,2,1,89,89.0,0.0,1.0,0.0,0.0,2024-02-05 19:00:00,144,21.0,M,0,0.13459485883169364
CUST1270,1,113,113.0,1.0,1.0,0.0,0.0,2024-03-09 19:56:00,111,29.0,M,2,5,2,4,KMeans,2,1,113,113.0,1.0,1.0,0.0,0.0,2024-03-09 19:56:00,111,29.0,M,0,0.1016100040672352
CUST1271,1,85,85.0,0.0,0.0,1.0,0.0,2024-03-08 19:36:00,112,34.0,M,0,2,0,3,KMeans,0,1,85,85.0,0.0,0.0,1.0,0.0,2024-03-08 19:36:00,112,34.0,M,0,0.12007325208320724
CUST1272,1,225,225.0,0.0,0.0,0.0,1.0,2024-03-06 20:06:00,114,29.0,M,1,1,1,1,KMeans,1,1,225,225.0,0.0,0.0,0.0,1.0,2024-03-06 20:06:00,114,29.0,M,0,0.07362735103024487
CUST1273,1,40,40.0,0.0,0.0,0.0,1.0,2024-02-08 10:59:00,142,29.0,F,1,1,1,1,KMeans,1,1,40,40.0,0.0,0.0,0.0,1.0,2024-02-08 10:59:00,142,29.0,F,0,0.08363607470619816
CUST1274,1,180,180.0,0.0,0.0,1.0,0.0,2024-03-04 14:58:00,117,25.0,F,0,2,0,3,KMeans,0,1,180,180.0,0.0,0.0,1.0,0.0,2024-03-04 14:58:00,117,25.0,F,0,0.10414800900509275
CUST1275,1,162,162.0,1.0,0.0,0.0,0.0,2024-05-12 08:25:00,48,23.0,M,3,-1,3,4,KMeans,3,1,162,162.0,1.0,0.0,0.0,0.0,2024-05-12 08:25:00,48,23.0,M,0,0.06771973922329666
CUST1276,1,273,273.0,0.0,1.0,0.0,0.0,2024-03-15 17:50:00,106,29.0,M,3,7,2,2,KMeans,3,1,273,273.0,0.0,1.0,0.0,0.0,2024-03-15 17:50:00,106,29.0,M,0,0.09539741894776688
CUST1277,1,42,42.0,0.0,1.0,0.0,0.0,2024-02-08 08:59:00,142,41.0,M,2,0,2,0,KMeans,2,1,42,42.0,0.0,1.0,0.0,0.0,2024-02-08 08:59:00,142,41.0,M,0,0.11767459678615072
CUST1278,1,100,100.0,0.0,0.0,1.0,0.0,2024-06-17 14:54:00,12,28.0,M,0,2,0,3,KMeans,0,1,100,100.0,0.0,0.0,1.0,0.0,2024-06-17 14:54:00,12,28.0,M,0,0.09293280298926099
CUST1279,1,270,270.0,0.0,0.0,0.0,1.0,2024-03-12 09:02:00,109,19.0,M,1,-1,1,1,KMeans,1,1,270,270.0,0.0,0.0,0.0,1.0,2024-03-12 09:02:00,109,19.0,M,0,0.02010945028549327
CUST1280,1,238,238.0,1.0,0.0,0.0,0.0,2024-01-20 17:36:00,161,38.0,F,3,-1,3,4,KMeans,3,1,238,238.0,1.0,0.0,0.0,0.0,2024-01-20 17:36:00,161,38.0,F,0,0.03880436431693923
CUST1281,1,32,32.0,1.0,0.0,0.0,1.0,2024-03-10 11:04:00,111,28.0,F,1,-1,1,1,KMeans,1,1,32,32.0,1.0,0.0,0.0,1.0,2024-03-10 11:04:00,111,28.0,F,0,0.02397778637278969
CUST1282,1,42,42.0,0.0,1.0,0.0,0.0,2024-03-21 14:07:00,100,32.0,F,2,0,2,0,KMeans,2,1,42,42.0,0.0,1.0,0.0,0.0,2024-03-21 14:07:00,100,32.0,F,0,0.13816237986995827
CUST1283,1,295,295.0,0.0,0.0,1.0,0.0,2024-01-24 10:51:00,157,45.0,M,4,-1,0,2,KMeans,4,1,295,295.0,0.0,0.0,1.0,0.0,2024-01-24 10:51:00,157,45.0,M,1,-0.012104776618454105
CUST1284,1,32,32.0,1.0,0.0,0.0,1.0,2024-06-22 12:16:00,7,34.0,M,1,-1,1,1,KMeans,1,1,32,32.0,1.0,0.0,0.0,1.0,2024-06-22 12:16:00,7,34.0,M,0,0.010127846941233032
CUST1285,1,30,30.0,0.0,0.0,0.0,1.0,2024-01-25 15:06:00,156,35.0,M,1,1,1,1,KMeans,1,1,30,30.0,0.0,0.0,0.0,1.0,2024-01-25 15:06:00,156,35.0,M,0,0.06558346383212832
CUST1286,1,215,215.0,0.0,0.0,1.0,0.0,2024-04-12 13:43:00,78,22.0,M,4,2,0,2,KMeans,4,1,215,215.0,0.0,0.0,1.0,0.0,2024-04-12 13:43:00,78,22.0,M,0,0.08402889201707742
CUST1287,1,116,116.0,0.0,1.0,0.0,0.0,2024-01-24 20:21:00,156,43.0,M,2,0,2,0,KMeans,2,1,116,116.0,0.0,1.0,0.0,0.0,2024-01-24 20:21:00,156,43.0,M,0,0.13119438993562843
CUST1288,1,68,68.0,1.0,1.0,0.0,0.0,2024-04-07 18:27:00,82,33.0,M,2,5,2,4,KMeans,2,1,68,68.0,1.0,1.0,0.0,0.0,2024-04-07 18:27:00,82,33.0,M,0,0.10084146944536349
CUST1289,1,168,168.0,0.0,1.0,0.0,0.0,2024-06-06 17:39:00,23,22.0,M,2,0,2,0,KMeans,2,1,168,168.0,0.0,1.0,0.0,0.0,2024-06-06 17:39:00,23,22.0,M,0,0.1334184881442269
CUST1290,1,120,120.0,0.0,0.0,1.0,0.0,2024-02-05 14:12:00,145,26.0,F,0,2,0,3,KMeans,0,1,120,120.0,0.0,0.0,1.0,0.0,2024-02-05 14:12:00,145,26.0,F,0,0.11163694933041102
CUST1291,1,205,205.0,0.0,0.0,0.0,0.0,2024-04-09 12:11:00,81,29.0,F,3,3,3,2,KMeans,3,1,205,205.0,0.0,0.0,0.0,0.0,2024-04-09 12:11:00,81,29.0,F,0,0.11318440853389011
CUST1292,1,136,136.0,0.0,1.0,0.0,0.0,2024-03-04 18:15:00,116,23.0,M,2,0,2,0,KMeans,2,1,136,136.0,0.0,1.0,0.0,0.0,2024-03-04 18:15:00,116,23.0,M,0,0.15446326192396592
CUST1293,1,290,290.0,0.0,0.0,1.0,0.0,2024-06-27 13:58:00,2,25.0,F,4,-1,0,2,KMeans,4,1,290,290.0,0.0,0.0,1.0,0.0,2024-06-27 13:58:00,2,25.0,F,0,0.013795239728665365
CUST1294,1,16,16.0,0.0,1.0,0.0,0.0,2024-01-10 09:03:00,171,23.0,F,2,0,2,0,KMeans,2,1,16,16.0,0.0,1.0,0.0,0.0,2024-01-10 09:03:00,171,23.0,F,0,0.06184043382239457
CUST1295,1,45,45.0,1.0,1.0,0.0,0.0,2024-02-03 13:45:00,147,28.0,M,2,5,2,4,KMeans,2,1,45,45.0,1.0,1.0,0.0,0.0,2024-02-03 13:45:00,147,28.0,M,0,0.06913492734558979
CUST1296,1,152,152.0,0.0,1.0,0.0,0.0,2024-05-14 13:04:00,46,42.0,M,2,0,2,0,KMeans,2,1,152,152.0,0.0,1.0,0.0,0.0,2024-05-14 13:04:00,46,42.0,M,0,0.1348720111833664
CUST1297,1,302,302.0,1.0,0.0,1.0,0.0,2024-06-15 13:11:00,14,43.0,F,4,-1,4,2,KMeans,4,1,302,302.0,1.0,0.0,1.0,0.0,2024-06-15 13:11:00,14,43.0,F,1,-0.013356355647410112
CUST1298,1,270,270.0,0.0,0.0,0.0,1.0,2024-06-28 17:25:00,1,41.0,M,1,-1,1,1,KMeans,1,1,270,270.0,0.0,0.0,0.0,1.0,2024-06-28 17:25:00,1,41.0,M,1,-0.00513513952134792
CUST1299,1,116,116.0,0.0,1.0,0.0,0.0,2024-03-25 19:04:00,95,33.0,M,2,0,2,0,KMeans,2,1,116,116.0,0.0,1.0,0.0,0.0,2024-03-25 19:04:00,95,33.0,M,0,0.16711318225124572
CUST1300,1,115,115.0,0.0,0.0,1.0,0.0,2024-03-08 11:15:00,113,32.0,M,0,2,0,3,KMeans,0,1,115,115.0,0.0,0.0,1.0,0.0,2024-03-08 11:15:00,113,32.0,M,0,0.12674699495663339
CUST1301,1,55,55.0,0.0,0.0,0.0,1.0,2024-02-12 14:31:00,138,41.0,F,1,1,1,1,KMeans,1,1,55,55.0,0.0,0.0,0.0,1.0,2024-02-12 14:31:00,138,41.0,F,0,0.08096222082016036
CUST1302,1,100,100.0,0.0,0.0,0.0,0.0,2024-01-19 20:54:00,161,23.0,F,2,-1,3,0,KMeans,2,1,100,100.0,0.0,0.0,0.0,0.0,2024-01-19 20:54:00,161,23.0,F,0,0.11458467046964532
CUST1303,1,205,205.0,0.0,0.0,1.0,0.0,2024-02-13 14:10:00,137,20.0,F,4,2,0,3,KMeans,4,1,205,205.0,0.0,0.0,1.0,0.0,2024-02-13 14:10:00,137,20.0,F,0,0.07427366725595552
CUST1304,1,125,125.0,0.0,0.0,0.0,1.0,2024-01-26 13:13:00,155,23.0,M,1,1,1,1,KMeans,1,1,125,125.0,0.0,0.0,0.0,1.0,2024-01-26 13:13:00,155,23.0,M,0,0.10104977122769015
CUST1305,1,147,147.0,1.0,1.0,0.0,0.0,2024-05-26 16:53:00,34,19.0,F,3,-1,2,4,KMeans,3,1,147,147.0,1.0,1.0,0.0,0.0,2024-05-26 16:53:00,34,19.0,F,0,0.07184283117940249
CUST1306,1,226,226.0,0.0,1.0,0.0,0.0,2024-02-21 09:01:00,129,27.0,F,3,0,2,2,KMeans,3,1,226,226.0,0.0,1.0,0.0,0.0,2024-02-21 09:01:00,129,27.0,F,0,0.11860807436639076
CUST1307,1,152,152.0,0.0,1.0,0.0,0.0,2024-01-24 18:34:00,156,39.0,F,2,0,2,0,KMeans,2,1,152,152.0,0.0,1.0,0.0,0.0,2024-01-24 18:34:00,156,39.0,F,0,0.13808660279924545
CUST1308,1,210,210.0,0.0,0.0,0.0,0.0,2024-02-27 12:36:00,123,32.0,F,3,-1,3,2,KMeans,3,1,210,210.0,0.0,0.0,0.0,0.0,2024-02-27 12:36:00,123,32.0,F,0,0.10577771252285273
CUST1309,1,225,225.0,0.0,0.0,0.0,1.0,2024-04-09 16:26:00,81,35.0,M,1,1,1,1,KMeans,1,1,225,225.0,0.0,0.0,0.0,1.0,2024-04-09 16:26:00,81,35.0,M,0,0.07765088714377888
CUST1310,1,74,74.0,0.0,1.0,0.0,0.0,2024-01-31 20:28:00,149,34.0,M,2,0,2,0,KMeans,2,1,74,74.0,0.0,1.0,0.0,0.0,2024-01-31 20:28:00,149,34.0,M,0,0.1551703028274154
CUST1311,1,352,352.0,1.0,1.0,0.0,0.0,2024-01-21 18:27:00,159,19.0,F,3,-1,2,2,KMeans,3,1,352,352.0,1.0,1.0,0.0,0.0,2024-01-21 18:27:00,159,19.0,F,1,-0.028762018442735293
CUST1312,1,63,63.0,0.0,1.0,0.0,0.0,2024-05-21 13:54:00,39,35.0,F,2,0,2,0,KMeans,2,1,63,63.0,0.0,1.0,0.0,0.0,2024-05-21 13:54:00,39,35.0,F,0,0.13907970728484076
CUST1313,1,227,227.0,1.0,0.0,0.0,0.0,2024-01-28 17:49:00,153,22.0,M,3,-1,3,4,KMeans,3,1,227,227.0,1.0,0.0,0.0,0.0,2024-01-28 17:49:00,153,22.0,M,0,0.045192695817792394
CUST1314,1,100,100.0,0.0,1.0,0.0,0.0,2024-01-10 10:17:00,171,36.0,F,2,0,2,0,KMeans,2,1,100,100.0,0.0,1.0,0.0,0.0,2024-01-10 10:17:00,171,36.0,F,0,0.13527808946874986
CUST1315,1,243,243.0,1.0,0.0,0.0,1.0,2024-01-06 13:52:00,175,26.0,F,1,-1,1,1,KMeans,1,1,243,243.0,1.0,0.0,0.0,1.0,2024-01-06 13:52:00,175,26.0,F,1,-0.009850911987745459
CUST1316,1,231,231.0,0.0,1.0,0.0,0.0,2024-04-23 20:52:00,66,22.0,F,3,0,2,2,KMeans,3,1,231,231.0,0.0,1.0,0.0,0.0,2024-04-23 20:52:00,66,22.0,F,0,0.1138146717996063
CUST1317,1,79,79.0,0.0,1.0,0.0,0.0,2024-01-15 16:50:00,166,42.0,F,2,0,2,0,KMeans,2,1,79,79.0,0.0,1.0,0.0,0.0,2024-01-15 16:50:00,166,42.0,F,0,0.1277013711280391
CUST1318,1,130,130.0,0.0,0.0,0.0,0.0,2024-02-21 08:15:00,129,23.0,M,2,-1,3,0,KMeans,2,1,130,130.0,0.0,0.0,0.0,0.0,2024-02-21 08:15:00,129,23.0,M,0,0.12721403003559045
CUST1319,1,365,365.0,0.0,0.0,0.0,1.0,2024-05-09 14:40:00,51,29.0,F,3,-1,1,1,KMeans,3,1,365,365.0,0.0,0.0,0.0,1.0,2024-05-09 14:40:00,51,29.0,F,1,-0.023235235112134878
CUST1320,1,175,175.0,0.0,0.0,0.0,1.0,2024-03-29 10:53:00,92,36.0,F,1,1,1,1,KMeans,1,1,175,175.0,0.0,0.0,0.0,1.0,2024-03-29 10:53:00,92,36.0,F,0,0.10450236743166291
CUST1321,1,215,215.0,0.0,1.0,0.0,0.0,2024-06-14 11:43:00,15,45.0,M,3,-1,2,0,KMeans,3,1,215,215.0,0.0,1.0,0.0,0.0,2024-06-14 11:43:00,15,45.0,M,0,0.06097830574054863
CUST1322,1,499,499.0,1.0,1.0,0.0,0.0,2024-06-02 20:00:00,26,22.0,M,3,-1,2,2,KMeans,3,1,499,499.0,1.0,1.0,0.0,0.0,2024-06-02 20:00:00,26,22.0,M,1,-0.08419307872653337
CUST1323,1,189,189.0,1.0,0.0,1.0,0.0,2024-06-22 16:52:00,7,32.0,F,4,-1,4,3,KMeans,4,1,189,189.0,1.0,0.0,1.0,0.0,2024-06-22 16:52:00,7,32.0,F,0,0.04567729322726677
CUST1324,1,205,205.0,0.0,1.0,0.0,0.0,2024-03-27 12:40:00,94,33.0,M,3,0,2,0,KMeans,3,1,205,205.0,0.0,1.0,0.0,0.0,2024-03-27 12:40:00,94,33.0,M,0,0.1410971979390161
CUST1325,1,116,116.0,0.0,1.0,0.0,0.0,2024-06-18 13:43:00,11,19.0,F,2,0,2,0,KMeans,2,1,116,116.0,0.0,1.0,0.0,0.0,2024-06-18 13:43:00,11,19.0,F,0,0.11020058620405443
CUST1326,1,260,260.0,0.0,0.0,1.0,0.0,2024-04-09 19:02:00,80,31.0,F,4,-1,0,2,KMeans,4,1,260,260.0,0.0,0.0,1.0,0.0,2024-04-09 19:02:00,80,31.0,F,0,0.07598809865186018
CUST1327,1,85,85.0,0.0,0.0,1.0,0.0,2024-02-13 18:56:00,136,34.0,F,0,2,0,3,KMeans,0,1,85,85.0,0.0,0.0,1.0,0.0,2024-02-13 18:56:00,136,34.0,F,0,0.11185823583910132
CUST1328,1,295,295.0,1.0,1.0,0.0,0.0,2024-06-16 09:14:00,13,39.0,F,3,-1,2,4,KMeans,3,1,295,295.0,1.0,1.0,0.0,0.0,2024-06-16 09:14:00,13,39.0,F,0,0.01827665685911417
CUST1329,1,110,110.0,0.0,0.0,0.0,1.0,2024-06-11 17:37:00,18,33.0,M,1,1,1,1,KMeans,1,1,110,110.0,0.0,0.0,0.0,1.0,2024-06-11 17:37:00,18,33.0,M,0,0.10378865819670996
CUST1330,1,40,40.0,0.0,0.0,0.0,0.0,2024-05-15 12:26:00,45,45.0,F,2,-1,3,0,KMeans,2,1,40,40.0,0.0,0.0,0.0,0.0,2024-05-15 12:26:00,45,45.0,F,0,0.06928009069224472
CUST1331,1,55,55.0,0.0,0.0,1.0,0.0,2024-02-06 13:55:00,144,31.0,F,0,2,0,3,KMeans,0,1,55,55.0,0.0,0.0,1.0,0.0,2024-02-06 13:55:00,144,31.0,F,0,0.09829041399587113
CUST1332,1,63,63.0,0.0,1.0,0.0,0.0,2024-01-02 15:17:00,179,28.0,M,2,0,2,0,KMeans,2,1,63,63.0,0.0,1.0,0.0,0.0,2024-01-02 15:17:00,179,28.0,M,0,0.11535263434439541
CUST1333,1,32,32.0,0.0,1.0,0.0,0.0,2024-06-11 14:25:00,18,22.0,F,2,0,2,0,KMeans,2,1,32,32.0,0.0,1.0,0.0,0.0,2024-06-11 14:25:00,18,22.0,F,0,0.09182528275608048
CUST1334,1,260,260.0,0.0,0.0,1.0,0.0,2024-05-15 11:01:00,45,18.0,F,4,-1,0,2,KMeans,4,1,260,260.0,0.0,0.0,1.0,0.0,2024-05-15 11:01:00,45,18.0,F,0,0.03221599092474703
